Date,DEFAULT,QUALITY,MOMENTUM,BOOK_TO_PRICE,SIZE,CASH_TO_ASSETS,Real Yield,Yield Curve
4/3/2019,0.0038,0.0034,-0.001,-0.007,-0.0023,0.0123,0.61,0.19
4/4/2019,0.0146,0.0001,-0.0132,0.0087,0.0016,-0.014,0.61,0.18
4/5/2019,0.0066,-0.0078,-0.0066,-0.0019,0.003,-0.0023,0.6,0.15
4/8/2019,-0.0003,0.0024,-0.0018,0.0016,0,0.0023,0.61,0.16
4/9/2019,-0.0134,0.0068,0.0099,0.0021,-0.0018,0.001,0.6,0.16
4/10/2019,0.0058,-0.0075,-0.002,-0.0038,0.0014,0.0055,0.54,0.17
4/11/2019,-0.0059,0.0065,-0.0011,0.0013,-0.0037,-0.0025,0.57,0.16
4/12/2019,0.0101,0.0026,-0.0109,0.0013,-0.0102,-0.0049,0.61,0.16
4/15/2019,-0.0044,0.0046,0.0081,-0.0001,-0.0048,-0.0001,0.61,0.15
4/16/2019,0.0124,-0.0011,-0.0088,0.0025,0.0019,0.0055,0.64,0.19
4/17/2019,0.0038,0.004,-0.0083,0.0093,-0.0041,-0.0121,0.65,0.19
4/18/2019,-0.005,0.0045,-0.0005,-0.0038,-0.001,-0.0054,0.62,0.19
4/22/2019,0.0016,-0.0042,0.0024,-0.0036,-0.0005,0.0029,0.64,0.21
4/23/2019,-0.0043,0.0009,0.0025,-0.0072,0.0024,0.0056,0.62,0.21
4/24/2019,-0.0047,0.0025,0.0043,0.0003,-0.0009,-0.0039,0.57,0.21
4/25/2019,-0.0175,0.0122,0.0138,-0.001,-0.0006,0.0049,0.56,0.21
4/26/2019,0.0006,-0.0056,0.0012,-0.0023,0.0019,0.0013,0.54,0.23
4/29/2019,0.0031,-0.0002,-0.0045,0.0049,0.0058,0.0056,0.58,0.24
4/30/2019,-0.0143,0.0047,0.0033,0.0006,-0.0089,-0.0058,0.56,0.24
5/2/2019,-0.0104,0.0033,0.0048,-0.0027,-0.0006,0.0022,0.66,0.2
5/3/2019,0.014,-0.0108,-0.0024,-0.0041,0.0092,0.0004,0.63,0.21
5/6/2019,0.0034,-0.0022,0.0028,-0.0047,0.0063,-0.0013,0.6,0.2
5/7/2019,-0.001,0.0035,0.0027,0.0088,0.0033,-0.0127,0.58,0.17
5/8/2019,-0.0013,-0.0018,0.0014,-0.0052,0.0023,0.0024,0.62,0.19
5/9/2019,-0.0012,-0.0025,0.0061,0.0003,-0.005,-0.0012,0.6,0.19
5/10/2019,-0.0062,0.0045,0.0059,-0.0021,-0.0049,-0.0077,0.59,0.21
5/13/2019,-0.0121,0.0085,0.0098,0.0054,-0.0004,-0.0298,0.55,0.22
5/14/2019,0.0021,-0.012,-0.0054,-0.0028,0.0002,0.0109,0.56,0.22
5/15/2019,-0.0002,-0.0013,0.0039,-0.0033,-0.0009,0.0058,0.54,0.21
5/16/2019,-0.0071,0.0038,0.0046,-0.0036,-0.0092,0.0073,0.56,0.2
5/17/2019,-0.0062,0.0069,0.0046,0.0026,-0.0044,-0.0048,0.58,0.19
5/20/2019,0.0011,0.0078,0.0036,0.0034,0.0002,-0.0049,0.6,0.2
5/21/2019,0.0072,-0.009,-0.0064,-0.0068,-0.0042,0.0054,0.6,0.17
5/22/2019,-0.0214,0.0132,0.0132,-0.0005,-0.0033,0.005,0.6,0.16
5/23/2019,-0.0177,0.0105,0.0117,0.0016,-0.005,-0.0111,0.58,0.19
5/24/2019,-0.0005,0.0002,0.0004,0.0023,0.0043,0.0028,0.56,0.16
5/28/2019,-0.0062,0.0026,0.0106,-0.001,0.0035,0.0051,0.53,0.14
5/29/2019,0.0052,-0.0007,-0.0042,0.0009,-0.0047,-0.0017,0.5,0.16
5/30/2019,-0.0131,0.01,0.0142,-0.0047,-0.0022,0.0097,0.48,0.16
5/31/2019,-0.0074,0.0019,0.0058,-0.0031,-0.0032,-0.0092,0.4,0.19
6/3/2019,0.0097,-0.0043,-0.006,0.0071,-0.0043,-0.0213,0.34,0.25
6/4/2019,0.0195,-0.0076,-0.0115,-0.0064,-0.0069,0.0185,0.38,0.24
6/5/2019,-0.0283,0.0117,0.0169,-0.0103,-0.0169,0.0055,0.37,0.29
6/6/2019,-0.0053,0.0036,0.0065,-0.0021,-0.0135,-0.0018,0.39,0.24
6/7/2019,-0.0068,0.005,0.0036,-0.0068,0,0.0112,0.35,0.24
6/10/2019,0,0.0006,-0.0036,-0.0108,0.0062,0.0145,0.42,0.25
6/11/2019,0.0073,-0.0003,-0.005,0.0082,-0.0032,-0.0028,0.43,0.22
6/12/2019,-0.0217,0.0053,0.0148,-0.0097,0.0021,0.0009,0.42,0.25
6/13/2019,0.0164,-0.0105,-0.0141,-0.0012,0.005,-0.0029,0.42,0.27
6/14/2019,-0.0116,0.0097,0.0092,0.001,-0.0052,-0.0073,0.46,0.25
6/17/2019,0.0051,-0.0078,-0.0027,-0.0084,0.0055,0.001,0.48,0.23
6/18/2019,0.0141,-0.0049,-0.0099,-0.0032,-0.0011,0.0094,0.42,0.2
6/19/2019,-0.0084,0.001,0.0078,-0.0082,-0.0001,0.0033,0.36,0.29
6/20/2019,0.0082,0.0009,-0.0038,-0.001,-0.0067,-0.0033,0.27,0.29
6/21/2019,0.0065,0.0027,-0.001,0,-0.001,-0.0002,0.34,0.3
6/24/2019,-0.0112,0.0078,0.007,-0.0005,-0.0055,-0.0023,0.31,0.3
6/25/2019,0.0029,-0.0011,-0.0039,0.0041,0.0021,-0.0065,0.33,0.29
6/26/2019,0.0248,-0.0066,-0.0193,0.0008,0.0017,0.0063,0.35,0.28
6/27/2019,0.0002,-0.0083,-0.0003,-0.0007,0.0073,0.0103,0.33,0.27
6/28/2019,0.0068,-0.0082,-0.0055,0.0011,0.006,-0.0005,0.31,0.25
7/5/2019,0.008,-0.0042,-0.0028,0.0084,0.006,-0.0018,0.35,0.17
7/8/2019,-0.0099,0.003,0.0061,0.0008,0.0008,-0.0066,0.35,0.17
7/9/2019,-0.0039,-0.0022,0.0032,-0.0072,-0.0031,0.01,0.36,0.15
7/10/2019,0,-0.0021,-0.0011,0.0027,0.0025,0.0014,0.33,0.25
7/11/2019,-0.0031,0.0093,0.0028,-0.0009,-0.007,0.0074,0.36,0.28
7/12/2019,0.0115,-0.0035,-0.0093,-0.0008,-0.0056,-0.0015,0.35,0.28
7/15/2019,-0.0083,0.0021,0.0072,-0.0058,-0.0018,0.0106,0.32,0.26
7/16/2019,-0.0002,0.0042,0.0001,-0.0013,0.0012,-0.0047,0.33,0.26
7/17/2019,-0.0147,0.0068,0.0087,-0.0061,-0.0023,0.0107,0.31,0.23
7/18/2019,-0.0062,0.0057,0.0028,-0.0055,-0.0097,0.0046,0.25,0.27
7/19/2019,0.0139,-0.002,-0.0099,0.0075,0.0002,-0.001,0.25,0.25
7/22/2019,0.0002,0.0027,0.0022,-0.0035,-0.0054,0.0053,0.26,0.25
7/23/2019,0.0072,-0.004,-0.0078,0.0033,-0.0081,-0.0079,0.27,0.25
7/24/2019,0.0141,-0.0042,-0.0073,0.0005,0.0023,0.0043,0.26,0.22
7/25/2019,-0.0148,0.0126,0.0153,0.0009,-0.0062,-0.0027,0.28,0.22
7/26/2019,0.0013,-0.0015,0.0025,-0.0061,0.0028,0.0123,0.3,0.22
7/29/2019,-0.004,0.0006,0.0043,-0.0044,-0.0039,-0.0106,0.29,0.21
7/30/2019,0.014,-0.0106,-0.0136,0.0111,0.0147,-0.005,0.28,0.21
7/31/2019,0.0008,-0.0074,0.0011,0.0065,0.0015,-0.0133,0.26,0.13
8/2/2019,-0.0097,0.003,0.0022,0.005,0.0024,-0.0209,0.2,0.14
8/5/2019,-0.0037,0.0022,0.0041,0.0019,0.0015,-0.0114,0.15,0.16
8/6/2019,-0.0139,0.0085,0.0105,-0.0068,-0.0082,0.0064,0.11,0.13
8/7/2019,-0.0105,0.0014,0.004,-0.0043,-0.0032,-0.0009,0.09,0.12
8/8/2019,0.0005,0.0016,0.0019,-0.0105,-0.0098,0.0071,0.07,0.1
8/9/2019,-0.0134,0.0061,0.0101,0.0013,0.0009,-0.0101,0.08,0.11
8/12/2019,-0.0101,0.0028,0.0056,0.0033,0.0102,-0.0087,0.04,0.07
8/13/2019,0.0023,0.0031,0.0004,-0.0079,-0.008,0.0104,0.05,0.02
8/14/2019,-0.0161,0.0068,0.0131,0.0008,0.0027,-0.0093,0.02,0.01
8/15/2019,-0.019,0.0113,0.012,-0.0061,-0.0091,-0.0071,-0.02,0.04
8/16/2019,0.0091,-0.0082,-0.0109,0.003,0.0043,0.0007,0.01,0.07
8/19/2019,0.0084,-0.0042,-0.0116,0.005,0.0027,-0.0041,0.04,0.07
8/20/2019,-0.0048,-0.0009,0.0043,-0.0004,0.0028,0.0056,0.02,0.05
8/21/2019,0.0009,0.0014,-0.0007,-0.0013,0,0.0083,0.05,0.03
8/22/2019,-0.002,-0.0006,-0.0004,0.0026,-0.0035,-0.0051,0.07,0.01
8/23/2019,-0.014,0.0045,0.0096,0.0003,0.0008,0.0012,-0.02,0.01
8/26/2019,-0.0053,0.0013,0.004,0.0024,0.0021,-0.0006,0,0
8/27/2019,-0.0155,0.0121,0.0091,-0.0043,-0.0119,0.0005,-0.06,-0.04
8/28/2019,0.0161,-0.0069,-0.0089,0.0046,0.0051,-0.0119,-0.08,-0.03
8/29/2019,0.0137,-0.0046,-0.0094,-0.0012,-0.0014,0.0028,-0.09,-0.03
8/30/2019,0.0023,-0.0005,-0.0027,-0.0013,-0.0012,-0.0014,-0.05,0
9/3/2019,-0.0135,0.0027,0.0055,0.0039,-0.0033,-0.0194,-0.03,0
9/4/2019,0.0153,-0.008,-0.0091,0.0026,-0.0046,-0.0022,-0.04,0.04
9/5/2019,0.0253,-0.001,-0.0199,0.0032,0.0026,0.013,0.01,0.02
9/6/2019,-0.0012,0.0021,-0.0038,0.0028,0.0014,-0.003,0.01,0.02
9/9/2019,0.0554,-0.017,-0.0383,0.0243,0.0123,-0.0257,0.06,0.05
9/10/2019,0.0251,-0.0152,-0.0315,0.0098,0.0183,-0.0038,0.12,0.05
9/11/2019,0.0126,-0.0114,-0.0044,0.0003,0.0153,0.0025,0.15,0.07
9/12/2019,-0.0146,0.0063,0.0099,0.001,-0.0023,0.0053,0.16,0.07
9/13/2019,0.0094,0.0015,-0.007,0.0041,0.0036,-0.0035,0.23,0.11
9/16/2019,0.0262,-0.0156,-0.0187,0.0081,0.0076,-0.0064,0.17,0.1
9/17/2019,-0.0313,0.0108,0.0237,-0.0125,-0.0111,0.0085,0.15,0.09
9/18/2019,-0.0112,0.0109,0.0103,-0.0006,-0.0053,-0.0025,0.21,0.03
9/19/2019,-0.0075,0.004,0.0056,-0.0024,-0.0031,0.0048,0.18,0.05
9/20/2019,-0.0051,-0.0012,0.0005,0.0052,0.0078,-0.0058,0.13,0.05
9/23/2019,0.0031,-0.003,-0.0017,0.003,-0.0042,-0.0032,0.11,0.04
9/24/2019,-0.022,0.0143,0.0114,0.0025,-0.0097,-0.0174,0.06,0.04
9/25/2019,0.0113,0.0013,-0.0064,0.0013,-0.0038,-0.0013,0.13,0.05
9/26/2019,-0.0135,0.0079,0.0081,0.0037,-0.0082,-0.007,0.13,0.04
9/27/2019,0.0049,0.0033,-0.0071,0.0066,-0.0022,-0.015,0.16,0.06
9/30/2019,-0.0029,0.0028,0.002,-0.0027,-0.007,0.004,0.15,0.05
10/2/2019,-0.0137,-0.0003,0.0082,-0.0042,0.0036,-0.0039,0.1,0.12
10/3/2019,-0.0009,-0.0048,-0.0023,-0.0079,-0.0048,0.017,0.06,0.15
10/4/2019,-0.0056,0.0038,0.0092,-0.0048,-0.0078,0.0079,0.02,0.12
10/7/2019,-0.0018,-0.0025,-0.0013,0.001,0.0022,0.0069,0.05,0.1
10/8/2019,-0.013,0.0053,0.0064,0.0051,0.0056,-0.0148,0.06,0.12
10/9/2019,-0.0005,0.0025,0.0042,-0.0039,-0.0116,0.01,0.1,0.12
10/10/2019,0.0028,0.0015,-0.0038,-0.0015,-0.008,-0.0025,0.15,0.14
10/11/2019,0.0256,-0.0101,-0.0116,-0.0008,0.0001,0.0099,0.2,0.13
10/15/2019,0.0064,-0.0006,-0.0026,-0.0084,0.0035,0.0088,0.21,0.16
10/16/2019,-0.0019,-0.0026,-0.0013,0.0012,0.0098,-0.0197,0.18,0.17
10/17/2019,-0.0003,-0.0047,-0.0014,-0.0055,0.002,-0.0013,0.17,0.16
10/18/2019,-0.0071,0.0053,0.0045,0.0034,-0.0008,-0.0178,0.16,0.18
10/21/2019,0.0132,-0.0026,-0.0045,-0.0029,0.0015,0.0015,0.19,0.18
10/22/2019,0.0134,-0.0062,-0.0208,0.0083,0.0016,-0.014,0.17,0.18
10/23/2019,0.0051,-0.0002,-0.0061,0.0064,0.0015,-0.0031,0.16,0.19
10/24/2019,-0.0116,0.0073,0.0107,-0.0083,-0.0099,0.0139,0.15,0.19
10/25/2019,0.0169,-0.0045,-0.0082,-0.0022,0.0011,0.0077,0.15,0.17
10/28/2019,0.0007,-0.001,-0.0018,-0.0049,0.0015,0.0135,0.21,0.21
10/29/2019,-0.0005,-0.0002,-0.0009,0.0007,-0.0049,-0.0148,0.23,0.2
10/30/2019,-0.0176,0.0056,0.0097,-0.0053,-0.0057,0.0112,0.21,0.17
10/31/2019,-0.0111,0.0043,0.0051,-0.0015,0.0006,-0.0119,0.15,0.17
11/4/2019,0.0379,-0.0074,-0.0261,0.0125,0.0058,-0.004,0.15,0.19
11/5/2019,0.0073,0.0006,-0.0076,0.0035,0.0039,0.0058,0.18,0.23
11/6/2019,-0.0195,0.0116,0.0099,0.0037,-0.0082,-0.0011,0.15,0.2
11/7/2019,0.0202,-0.0059,-0.0117,0.0023,-0.0046,0.0057,0.23,0.24
11/8/2019,0.0053,-0.0022,-0.0015,-0.0046,-0.0036,0.0183,0.23,0.26
11/12/2019,-0.0006,0.0054,0.0054,-0.0077,-0.0042,0.0098,0.22,0.26
11/13/2019,-0.0189,0.0029,0.0106,-0.0042,-0.0078,-0.0037,0.22,0.25
11/14/2019,-0.0018,0.0022,0.0053,-0.0074,-0.0069,-0.0021,0.2,0.24
11/15/2019,0.0071,-0.0079,-0.0052,-0.0084,-0.0085,0.0127,0.21,0.23
11/18/2019,-0.0167,0.0042,0.0093,-0.0069,-0.0032,0.0062,0.18,0.21
11/19/2019,-0.017,0,0.005,-0.0088,0.0019,0.0093,0.16,0.19
11/20/2019,-0.0019,-0.0009,0.0001,-0.0046,-0.0046,0.0066,0.13,0.17
11/21/2019,0.0119,0.0024,-0.0097,0.002,0.0023,0.0022,0.14,0.17
11/22/2019,0.0131,-0.0053,-0.0098,0.002,0.002,-0.001,0.15,0.16
11/25/2019,0.0088,-0.0065,-0.0036,0.0011,0.0077,0.0113,0.14,0.15
11/26/2019,-0.019,0.0087,0.009,-0.0098,-0.0034,0.0005,0.12,0.16
11/27/2019,0.0037,-0.0039,-0.0024,-0.003,0.0038,-0.0002,0.14,0.14
11/29/2019,-0.0053,0.0006,-0.0001,-0.0001,0.0113,0.003,0.17,0.17
12/2/2019,0.0023,0.0029,-0.0039,0.0066,0.002,-0.0116,0.18,0.22
12/3/2019,-0.0099,-0.0003,0.0051,-0.0033,0.0058,0.0049,0.09,0.19
12/4/2019,0.0118,-0.0042,-0.0029,0.0006,-0.0019,-0.0086,0.11,0.19
12/5/2019,-0.0022,0.0056,0.0057,0.0036,-0.0019,-0.0092,0.13,0.22
12/6/2019,0.0167,-0.0074,-0.0076,0.0015,0.0015,-0.0092,0.15,0.23
12/9/2019,0.0077,-0.0117,-0.0029,0.0057,0.0074,-0.0099,0.14,0.2
12/10/2019,0.0034,-0.0046,-0.0007,-0.005,0.0063,0.001,0.14,0.2
12/11/2019,0.0005,-0.0005,0.0045,0.0028,-0.0006,0.0009,0.1,0.18
12/12/2019,0.0259,-0.0047,-0.0088,0.0061,-0.0011,-0.0038,0.18,0.24
12/13/2019,-0.0136,0.0052,0.0079,-0.0014,-0.0015,0.0128,0.12,0.21
12/16/2019,0.0011,-0.0013,-0.0048,-0.0014,-0.0032,-0.0008,0.16,0.24
12/17/2019,0.01,-0.0044,-0.001,0.0077,0.0028,-0.0062,0.14,0.26
12/18/2019,0.0083,-0.0084,-0.003,-0.0005,0.0016,-0.0076,0.16,0.29
12/19/2019,0.0027,-0.0044,-0.0021,-0.001,0.0014,-0.0027,0.15,0.3
12/20/2019,-0.0058,0.0015,0.0023,-0.0015,-0.0028,-0.0012,0.15,0.29
12/23/2019,0.0136,-0.0064,-0.0069,-0.003,0.0077,0.0008,0.18,0.29
12/24/2019,-0.0017,-0.0034,0.0016,0.0003,0.0084,0.0029,0.15,0.28
12/26/2019,-0.0038,0.0012,0.003,0.0046,0.0006,-0.0007,0.16,0.26
12/27/2019,-0.0097,0.0072,0.0037,0.0011,-0.0032,-0.0024,0.15,0.29
12/30/2019,0.0005,0.0015,0.0005,0.0061,0.0069,-0.0135,0.15,0.32
12/31/2019,0.0076,-0.0075,-0.0047,0.0007,0.0043,-0.0045,0.15,0.34
1/2/2020,-0.0058,0.0051,0.0082,0.0043,0.0017,0.0224,0.08,0.3
1/3/2020,-0.0022,0.0005,0.0004,0.0029,0.0022,-0.0107,0.03,0.27
1/6/2020,0.0008,-0.0014,-0.0069,-0.0022,0.0104,0.011,0.06,0.27
1/7/2020,0.0076,-0.009,0.0002,-0.0028,-0.0006,0.0086,0.09,0.29
1/8/2020,-0.0053,0.0074,0.0093,-0.0076,-0.0029,0.0137,0.12,0.29
1/9/2020,-0.01,0.0043,0.0073,-0.0037,-0.0035,0.0112,0.11,0.27
1/10/2020,-0.0041,0.0015,0.002,-0.0004,0.0009,0.0017,0.07,0.27
1/13/2020,0.0029,-0.0034,0.0064,-0.0043,-0.0064,0.0026,0.08,0.27
1/14/2020,0.0136,-0.0107,-0.0091,-0.0035,0.0023,0.0032,0.05,0.24
1/15/2020,-0.0109,0.0013,0.0014,-0.0017,0.0042,-0.0045,0.04,0.23
1/16/2020,-0.0006,-0.0033,0.0015,-0.0016,0.0096,0.0047,0.07,0.23
1/17/2020,-0.0081,0.0086,0.0085,-0.001,-0.0044,-0.0023,0.09,0.26
1/21/2020,-0.0148,0.0056,0.0082,0.0009,0.0043,0.0047,0.04,0.25
1/22/2020,-0.0057,0.0047,0.0064,-0.0033,-0.0038,0.0038,0.05,0.24
1/23/2020,-0.0026,0.0004,0.0025,0.002,-0.0028,-0.0042,0.04,0.23
1/24/2020,-0.0109,0.0054,0.0049,0.0011,-0.003,-0.0024,0.02,0.21
1/27/2020,-0.0141,0.0056,0.0047,-0.0032,0.0025,-0.0071,-0.02,0.17
1/28/2020,0.0044,-0.0002,0.0082,-0.003,-0.0018,0.0077,0,0.2
1/29/2020,-0.006,0.0038,0.0061,-0.0075,-0.006,0.0047,-0.04,0.18
1/30/2020,-0.0024,0.0045,0.0051,0.0032,-0.0084,0.0022,-0.07,0.16
1/31/2020,-0.0076,-0.0074,-0.0029,0.0012,0.004,-0.013,-0.14,0.18
2/3/2020,0.0002,-0.0039,0.0034,-0.0045,-0.0045,0.0103,-0.09,0.18
2/4/2020,0.0077,-0.0033,-0.0009,-0.0085,-0.0047,0.0228,-0.03,0.2
2/5/2020,0.0273,0.0003,-0.0173,0.0075,0.005,-0.0215,0,0.22
2/6/2020,-0.0109,0.0046,0.0042,-0.0091,-0.0036,0.0125,-0.02,0.21
2/7/2020,-0.0107,0.0032,0.0039,0.0011,-0.0061,0.0019,-0.07,0.18
2/10/2020,-0.0022,-0.0012,0.0097,-0.0088,-0.0019,0.0129,-0.1,0.19
2/11/2020,0.0027,-0.003,-0.0106,0.0021,-0.0029,0.0002,-0.06,0.18
2/12/2020,0.0094,-0.0009,-0.0041,-0.0018,-0.0018,0.0018,-0.04,0.18
2/13/2020,-0.0169,0.0076,0.0064,-0.004,-0.0007,-0.0027,-0.06,0.17
2/14/2020,-0.0071,0.0067,0.0052,-0.007,-0.0031,0.0014,-0.07,0.17
2/18/2020,-0.0101,-0.0024,0.0025,-0.0049,0.0055,0.0037,-0.1,0.14
2/19/2020,0.0069,-0.004,-0.0005,-0.0024,0.0019,0.0046,-0.09,0.14
2/20/2020,0.0029,-0.0063,-0.0057,0.0062,0.0096,-0.0039,-0.11,0.13
2/21/2020,-0.0101,0.002,-0.0022,0.0006,0.0034,-0.0121,-0.15,0.12
2/24/2020,-0.0181,0.0036,0.0057,0.0019,0.0071,-0.0119,-0.21,0.12
2/25/2020,-0.0141,0.0084,0.0075,0.0004,0.0021,-0.0002,-0.2,0.13
2/26/2020,-0.0278,0.0149,0.0116,-0.0051,-0.0016,0.0172,-0.21,0.17
2/27/2020,-0.0007,0.0069,-0.0017,0.01,0.0103,0.0039,-0.23,0.19
2/28/2020,0.0182,-0.0075,-0.0042,0.0037,0.0088,0.0158,-0.28,0.27
3/2/2020,-0.0263,0.0164,0.0192,-0.012,-0.0173,-0.004,-0.31,0.26
3/3/2020,-0.0165,0.0014,0.008,0.002,0.0102,-0.0169,-0.43,0.31
3/4/2020,-0.0228,0.0165,0.0109,-0.017,-0.0156,0.0039,-0.44,0.35
3/5/2020,-0.0152,0.009,0.0046,-0.0032,0.0052,0.0022,-0.48,0.33
3/6/2020,-0.0301,0.0278,0.0048,-0.0122,-0.003,-0.0077,-0.57,0.25
3/9/2020,-0.0658,0.0475,0.0327,-0.0316,-0.0039,0.0177,-0.45,0.16
3/10/2020,0.0093,-0.0013,0.0059,0.0017,-0.0381,0.0083,-0.24,0.26
3/11/2020,-0.0064,0.0268,0.0032,0.0049,0.0029,-0.0028,-0.14,0.32
3/12/2020,0.0024,0.0309,0.0023,0.0046,-0.0086,0.0098,-0.04,0.38
3/13/2020,0.014,0.0076,-0.0111,0.0106,-0.0321,-0.0115,0.04,0.45
3/16/2020,0.0127,0.0339,-0.0239,0.0144,0.0111,0.0243,0,0.37
3/17/2020,-0.0389,0.0177,0.0124,-0.0148,0.0074,0.0014,0.39,0.55
3/18/2020,-0.012,0.0609,-0.0081,-0.0297,-0.0269,0.0458,0.55,0.64
3/19/2020,0.0377,-0.0709,0.0028,0.0061,0.0557,0.0204,0.62,0.68
3/20/2020,0.0157,-0.0241,-0.0077,0.0052,0.0244,0.0129,0.17,0.55
3/23/2020,0.0142,-0.0378,0.016,-0.0162,0.0144,0.0269,-0.04,0.48
3/24/2020,0.0093,-0.0229,0.0018,-0.0124,-0.0305,0.0088,-0.13,0.46
3/25/2020,0.0037,-0.01,-0.0026,-0.0009,-0.0016,-0.0207,-0.19,0.54
3/26/2020,-0.0346,0.0299,0.0044,-0.0005,-0.007,0.0016,-0.24,0.53
3/27/2020,-0.0215,0.0045,0.0095,-0.0006,0.0013,-0.0209,-0.22,0.47
3/30/2020,-0.028,0.0232,0.0187,-0.0206,-0.0148,0.0093,-0.25,0.47
3/31/2020,0.0153,0.0004,-0.0108,0.0097,0.0244,-0.004,-0.17,0.47
4/2/2020,-0.0042,0.0258,-0.009,-0.0072,-0.0126,-0.0147,-0.4,0.4
4/3/2020,0.0019,0.001,-0.002,-0.0049,-0.0038,-0.0022,-0.46,0.39
4/6/2020,0.0378,-0.016,-0.0033,-0.0188,-0.0217,0.0093,-0.47,0.4
4/7/2020,0.0509,-0.0106,-0.018,0.007,-0.004,-0.0212,-0.42,0.47
4/8/2020,0.0661,-0.0188,-0.0212,-0.0005,0.0002,-0.0283,-0.42,0.5
4/9/2020,0.0391,-0.0266,-0.0074,0.0227,0.0231,-0.0371,-0.5,0.5
4/13/2020,-0.0261,-0.0044,0.0089,0.0021,0.0233,0.0305,-0.5,0.51
4/14/2020,-0.0222,-0.0019,0.0208,-0.0256,-0.003,0.0129,-0.53,0.53
4/15/2020,-0.0431,0.0157,0.0233,-0.006,0.0026,0.0299,-0.56,0.43
4/16/2020,-0.06,0.0121,0.0388,-0.0223,-0.0095,0.0338,-0.42,0.41
4/17/2020,0.0674,-0.0109,-0.0541,0.0056,-0.0027,-0.0116,-0.36,0.45
4/20/2020,-0.0138,-0.0067,0.0151,-0.0081,0.0068,0.0316,-0.31,0.43
4/21/2020,0.0138,-0.0049,-0.0035,0.0094,0.0169,-0.0297,-0.38,0.38
4/22/2020,-0.0082,0.0104,0.0043,-0.0069,-0.0071,0.0071,-0.43,0.41
4/23/2020,0.0321,-0.0235,-0.024,0.0132,0.0114,-0.0091,-0.44,0.39
4/24/2020,0.0047,-0.0046,0.0032,-0.0048,-0.0007,0.0125,-0.51,0.38
4/27/2020,0.0247,-0.018,-0.0241,0.0126,0.0144,-0.0121,-0.5,0.43
4/28/2020,0.0559,-0.0102,-0.0331,0.0185,0.0099,-0.0396,-0.52,0.42
4/29/2020,0.0918,-0.0076,-0.0477,0.0188,0.0225,-0.0086,-0.51,0.43
4/30/2020,-0.0173,0.0091,0.0088,0.0056,0.0006,-0.0068,-0.43,0.44
5/4/2020,0.0018,-0.0073,0.0019,-0.0136,0.0051,0.0127,-0.43,0.45
5/5/2020,-0.0407,-0.0004,0.0216,-0.0188,-0.0083,0.0254,-0.44,0.47
5/6/2020,-0.0357,-0.0053,0.0217,-0.0199,-0.0001,0.0392,-0.38,0.55
5/7/2020,0.0161,-0.0043,-0.0217,0.0002,1.00E-04,0.017,-0.45,0.5
5/8/2020,0.0504,-0.0216,-0.0347,0.015,0.0093,-0.0112,-0.43,0.53
5/11/2020,-0.0498,0.003,0.0251,-0.0208,0.0061,0.0319,-0.4,0.56
5/12/2020,-0.0145,0.0014,0.0097,-0.0026,0.0032,0.0072,-0.4,0.52
5/13/2020,-0.0482,0.0169,0.0317,-0.0072,-0.0048,0.0096,-0.43,0.48
5/14/2020,0.0165,0.0065,-0.0096,-0.0035,-0.0173,-0.0032,-0.43,0.47
5/15/2020,-0.0039,-0.0047,0.0066,-0.0055,0.0116,0.0163,-0.45,0.48
5/18/2020,0.0879,-0.019,-0.0611,0.0213,0.0026,-0.0371,-0.44,0.55
5/19/2020,-0.0226,0.0026,0.0111,-0.0087,1.00E-04,0.0122,-0.45,0.53
5/20/2020,0.0154,-0.0087,-0.0147,0.0135,0.0135,0.0155,-0.48,0.52
5/21/2020,0.0174,-0.0069,-0.0121,0.0032,0.0066,-0.0087,-0.46,0.51
5/22/2020,-0.0147,0.0005,0.0079,-0.0089,0.0078,0.0116,-0.46,0.49
5/26/2020,0.0747,-0.0114,-0.0473,0.0213,0.0011,-0.0377,-0.44,0.51
5/27/2020,0.0389,-0.0066,-0.0254,0.0162,0.0059,-0.018,-0.46,0.49
5/28/2020,-0.0476,0.0154,0.0215,-0.0072,-0.0105,0.0001,-0.48,0.53
5/29/2020,-0.0525,0.0105,0.0237,-0.0126,-0.0088,0.0343,-0.5,0.49
6/2/2020,0.0186,-0.0065,-0.0132,0.0026,-0.0005,-0.0071,-0.5,0.51
6/3/2020,0.0601,-0.0292,-0.0484,0.0147,0.0011,-0.0176,-0.44,0.58
6/4/2020,0.0575,-0.0254,-0.0342,0.0276,0.0166,-0.0207,-0.4,0.63
6/5/2020,0.0892,-0.0372,-0.0509,0.0319,0.0108,-0.0403,-0.36,0.69
6/8/2020,0.1082,-0.055,-0.05,0.0355,0.0299,-0.0675,-0.4,0.66
6/9/2020,-0.0874,0.0403,0.0423,-0.0056,0.0159,0.0714,-0.42,0.64
6/10/2020,-0.0792,0.0456,0.0592,-0.0241,-0.0093,0.0446,-0.52,0.58
6/11/2020,-0.0772,0.0479,0.0507,-0.0147,-0.0162,0.0163,-0.55,0.47
6/12/2020,0.0533,-0.0384,-0.0388,0.0115,0.0114,-0.0062,-0.5,0.52
6/15/2020,0.0015,-0.0121,0.0069,-0.0074,0.0107,0.0028,-0.52,0.52
6/16/2020,0.0208,-0.0137,-0.0088,0.0123,0.0086,0.0006,-0.52,0.54
