Date,DEFAULT,QUALITY,MOMENTUM,BOOK_TO_PRICE,SIZE,CASH_TO_ASSETS
6/27/14,0.0006,0.0003,-0.0012,0.0004,0.0058,-0.0023
6/30/14,0.0013,-0.0043,0.0008,0.0008,0.0008,0.0009
7/2/14,0.004,0.0007,-0.0007,-0.0003,0.0023,0.0037
7/3/14,0.0022,0.0037,0.0004,-0.0003,-0.0001,0.0076
7/7/14,-0.0092,0.0187,-0.0015,0.0063,-0.0102,-0.0108
7/8/14,-0.0092,0.0101,-0.0024,0.0088,-0.0078,-0.0203
7/9/14,0.002,-0.0041,0.0031,-0.0008,-0.0042,0.0041
7/10/14,-0.001,0,0.0001,0.0009,-0.0055,-0.0045
7/11/14,0.0006,-0.0003,0.0011,-0.0021,0,0.0051
7/14/14,0.0012,0.0023,0.0039,-0.001,0.003,0.0028
7/15/14,-0.0015,0.0058,-0.005,0.0072,-0.0092,-0.0093
7/16/14,0.0039,-0.004,-0.0011,0.0031,-0.0042,-0.0071
7/17/14,-0.003,0.0063,-0.0056,0.0063,-0.0025,-0.0001
7/18/14,0.001,-0.0047,0.005,-0.0069,0.0018,0.0047
7/21/14,-0.0022,-0.0014,0.0023,-0.0006,-0.0001,0.0043
7/22/14,0.0012,-0.0028,0.0027,-0.0033,0.0026,0.0086
7/23/14,-0.0004,-0.0009,-0.0022,-0.0036,0.0004,-0.0014
7/24/14,-0.0039,0.0017,-0.0013,-0.0026,-0.0052,0.0008
7/25/14,-0.0015,-0.0001,-0.0021,0.0031,-0.0015,-0.0037
7/28/14,-0.0023,0.0074,-0.0021,0.0049,-0.0058,-0.0043
7/29/14,0.0029,-0.0074,-0.0023,-0.0065,0.0056,0.0049
7/30/14,0.0048,-0.0029,-0.0013,-0.0027,0.004,0.0132
7/31/14,-0.0007,0.0021,-0.0068,0.0088,0.0024,-0.0036
8/4/14,0.0001,-0.0021,0.0054,-0.0048,-0.0025,0.0053
8/5/14,0.0026,0.0009,-0.0032,-0.0004,0.0077,0.0036
8/6/14,-0.0034,0.0041,-0.005,0.0022,0.0052,0
8/7/14,-0.0038,-0.0026,0.0011,0.0016,0.001,-0.0065
8/8/14,0.0014,0.004,0.0005,-0.004,-0.0053,-0.0045
8/11/14,0.0023,-0.0065,0,-0.0031,0.0053,0.0066
8/12/14,-0.0056,0.0083,-0.0005,0.0035,-0.0057,0.0021
8/13/14,0.0026,-0.0017,0.0079,-0.0027,-0.0007,0.0054
8/14/14,0.004,-0.0007,-0.0034,-0.0013,-0.0029,0.001
8/15/14,0.0025,-0.0009,0.0038,-0.0011,-0.0028,0.0004
8/18/14,0.0045,-0.0023,0.0012,-0.0026,0.0023,0.0025
8/19/14,0.0043,0.0009,-0.0005,-0.0012,-0.0019,-0.0026
8/20/14,-0.0007,0.003,0.0002,0.0028,-0.009,-0.0015
8/21/14,-0.0032,0.0016,-0.004,0.0046,0.0005,-0.0017
8/22/14,0.0039,-0.0013,0.0009,-0.0011,0.0031,0.0076
8/25/14,0.0019,-0.0027,0.0031,-0.0022,-0.0017,-0.0018
8/26/14,0.0018,-0.0078,-0.0021,-0.0038,0.006,0.0088
8/27/14,0.0034,0.0007,0.0005,0.0017,-0.0005,-0.0068
8/28/14,-0.0021,0.0036,0.0005,0.0011,-0.0031,-0.0032
8/29/14,0.0008,-0.0051,0.0006,-0.0022,0.0035,0.0068
9/2/14,-0.0014,-0.0009,0.0029,0.0016,0.0043,0.0076
9/3/14,-0.0028,0.0039,-0.0012,0.0023,-0.0059,-0.0043
9/4/14,-0.0005,0.0019,-0.0036,-0.001,-0.0017,-0.0002
9/5/14,0.0006,-0.002,0.0028,0.0012,-0.004,-0.0046
9/8/14,-0.0013,-0.0016,0.0017,-0.0056,0.009,0.0081
9/9/14,-0.0032,0.0093,0.0016,0.0035,-0.0016,-0.0003
9/10/14,0.0003,-0.0031,-0.0001,-0.0048,0.0021,0.0145
9/11/14,0.0028,-0.0088,-0.0011,-0.0008,0.0008,-0.0006
9/12/14,0.0022,0.0027,-0.0042,0.0024,0.0018,0.0094
9/15/14,-0.0004,0.0173,-0.0011,0.0045,-0.0098,-0.0142
9/16/14,-0.0011,-0.0004,0.0068,0.0002,-0.0079,0.0036
9/17/14,0.0053,-0.0046,0.0007,-0.0027,0.0019,0.0047
9/18/14,-0.0041,0.0106,0.0007,0.0004,-0.0035,0.0125
9/19/14,-0.0039,0.0056,0.0001,0.0051,-0.0039,-0.0016
9/22/14,-0.0081,0.0156,-0.0005,0.006,-0.0048,-0.004
9/23/14,0.0022,-0.004,0.0026,0.0009,-0.0002,0.0013
9/24/14,-0.003,0.0033,0.0015,-0.0102,-0.0033,0.0128
9/25/14,-0.0047,0.0067,-0.0022,0.0049,0.0021,-0.0093
9/26/14,-0.0024,0.0001,0.0059,-0.0042,-0.0011,0.0014
9/29/14,0.0012,0.001,0.0014,-0.0033,0.0024,-0.0029
9/30/14,-0.0045,0.0093,-0.0014,0.0029,-0.0033,-0.0002
10/2/14,0.0041,-0.0056,-0.0023,-0.005,0.0075,0.0019
10/3/14,-0.0072,0,0.0046,-0.0087,-0.0056,0.0088
10/6/14,0.0028,0.0161,-0.0028,0.0039,-0.0079,-0.0043
10/7/14,-0.0002,0.0082,0.0011,0.0063,-0.0007,-0.0081
10/8/14,-0.0135,0.0085,0.0028,-0.0037,-0.0074,0.0021
10/9/14,-0.0137,0.0169,0.0007,0.0048,0.0005,-0.0004
10/10/14,-0.013,0.0172,-0.0039,0.0082,0.0035,-0.029
10/14/14,0.0111,-0.007,-0.0084,-0.0025,0.0001,-0.0035
10/15/14,0.011,-0.0159,-0.0069,-0.0083,0.0132,0.0052
10/16/14,0.0138,-0.0159,-0.0031,-0.0005,0.0115,-0.0014
10/17/14,-0.009,0.005,0.0106,-0.0047,-0.0156,0.0093
10/20/14,0.0101,-0.007,0.0004,-0.0055,-0.0026,-0.0025
10/21/14,-0.0021,-0.0047,0.0029,-0.0052,-0.0117,0.0099
10/22/14,-0.0086,0.0096,0.0075,0.0045,-0.0007,-0.0101
10/23/14,-0.0008,-0.0086,0.0009,-0.0072,-0.0011,0.0061
10/24/14,0.0008,0.0021,0.0109,-0.0048,-0.0066,0.0117
10/27/14,-0.006,0.0101,0.0032,0,-0.0006,0.0031
10/28/14,0.0053,-0.014,-0.0024,-0.0039,0.0077,0.0037
10/29/14,-0.0004,0.0025,0.0027,0.0067,0.0013,-0.0019
10/30/14,-0.0018,0.007,0,-0.0053,0.0004,0.0005
10/31/14,0.009,-0.0052,0,-0.001,-0.0037,0.0095
11/3/14,-0.0055,-0.0035,0.0031,-0.0019,-0.0036,-0.0011
11/4/14,-0.0167,0.0129,0.005,-0.0015,0.0018,0.0061
11/5/14,0.0004,0.0113,-0.0018,0.0054,-0.0053,-0.019
11/6/14,-0.0026,0.0033,0.0023,-0.0042,-0.003,0.0122
11/7/14,0.0188,-0.0131,-0.0091,0.0038,0.0021,-0.012
11/10/14,-0.0143,0.0057,0.0063,-0.0053,-0.0001,0.0055
11/12/14,0.0021,-0.0005,-0.0022,-0.0019,0.0059,0.0075
11/13/14,-0.0103,0.0112,0.0035,0.0004,-0.0082,0.0006
11/14/14,0.0087,-0.0088,-0.008,0.0017,-0.0012,0.0043
11/17/14,-0.0175,0.008,0.0058,0.0015,-0.0092,-0.0071
11/18/14,0,-0.0094,0.0061,-0.0033,-0.0025,0.007
11/19/14,-0.0065,0.0121,-0.001,-0.0002,-0.0098,-0.0063
11/20/14,0.016,-0.0078,-0.0073,0.0004,0.0057,-0.0028
11/21/14,0.0085,-0.0058,-0.0034,-0.0028,-0.0042,-0.0003
11/24/14,-0.0004,0.0005,0.0011,-0.0055,0.0069,0.0104
11/25/14,-0.0051,-0.0014,0.0048,0.002,-0.0001,0.003
11/26/14,-0.0166,0.0008,0.0093,-0.0051,0.0028,0.0102
11/28/14,-0.0525,0.0178,0.0114,-0.0079,-0.011,0.0146
12/2/14,-0.0086,0.0041,0.008,-0.0019,0.0038,0.002
12/3/14,0.0091,-0.0012,-0.0022,-0.0003,-0.0013,0.0025
12/4/14,-0.0119,0.0069,0.009,0.0023,-0.0033,0.0036
12/5/14,-0.0059,-0.0012,0.0041,-0.0011,0.0075,0.0085
12/8/14,-0.0379,0.0182,0.011,-0.0006,-0.0065,0.0055
12/9/14,0.0192,-0.0134,-0.0037,-0.0021,0.0161,-0.0058
12/10/14,-0.0208,0.0103,0.0064,0.0023,-0.0025,-0.0015
12/11/14,-0.0136,0.0049,0.002,-0.0018,-0.0018,-0.0006
12/12/14,-0.0059,0.0025,0.0004,-0.0024,0.0088,0.0006
12/15/14,-0.0128,0.013,0.0018,0.0021,-0.0061,0
12/16/14,0.0105,-0.0038,-0.0055,0.0076,0.0056,-0.0158
12/17/14,0.0319,-0.0205,-0.0065,-0.0067,0.0046,-0.01
12/18/14,0.0032,-0.0028,0.0028,-0.0053,-0.0077,0.0113
12/19/14,0.0278,-0.0122,-0.0096,0.0002,-0.0022,-0.0035
12/22/14,-0.0249,0.0142,0.002,0.0003,0.0027,0.0037
12/23/14,0.0084,-0.0005,-0.0096,0.0058,-0.0054,-0.0133
12/24/14,-0.0089,-0.0011,0.0074,-0.0014,0.0036,0.0024
12/26/14,0.0024,-0.0067,0.0008,-0.0027,0.0038,-0.0008
12/29/14,0.0018,-0.0001,-0.002,0.0046,-0.0011,-0.0127
12/30/14,0.0005,0.0016,-0.0008,0.0046,0.0037,0.0065
12/31/14,0.0051,-0.0049,-0.0048,-0.0027,0.0136,0.0066
1/2/15,0.0023,-0.0031,-0.0008,-0.0015,0.0014,-0.0074
1/5/15,-0.0443,0.0093,0.0116,-0.0001,0.011,0.0022
1/6/15,-0.0101,0.0041,0.005,0.0032,-0.004,-0.0091
1/7/15,-0.0114,0.0016,0.009,-0.0094,-0.0039,0.0058
1/8/15,0.0099,0.0004,0.0014,-0.0091,-0.0054,0.0023
1/9/15,-0.0009,-0.0036,-0.0001,0.0007,0.0033,0.0001
1/12/15,-0.0227,0.0024,0.0087,0.0007,0.0073,0.0035
1/13/15,-0.011,0.0051,0.0032,0.0024,-0.0003,-0.0004
1/14/15,0.0012,0.0004,0.0007,-0.003,0.001,-0.0138
1/15/15,-0.0098,0.0118,0.0076,0.0087,-0.0091,-0.0121
1/16/15,0.0172,-0.0052,-0.002,-0.0028,0.0002,-0.0035
1/20/15,-0.013,0.0035,0.0074,-0.0056,-0.0068,0.0075
1/21/15,0.0239,-0.0051,-0.01,0.004,-0.0139,-0.0066
1/22/15,-0.0115,0.001,0.0032,0.0013,-0.0006,0.01
1/23/15,-0.0158,0.0019,0.001,-0.0043,0.0031,0.0058
1/26/15,0.0155,-0.0112,-0.0085,-0.0041,0.0031,-0.0016
1/27/15,0.0086,-0.004,-0.004,0.0024,0.0077,-0.0114
1/28/15,-0.0304,0.0115,0.0118,-0.001,0.0024,0.0037
1/29/15,-0.0035,0.0014,0.0061,-0.0013,0.0009,0.0046
1/30/15,0.0295,-0.0029,-0.0266,0.0055,-0.0028,-0.0056
2/2/15,0.0388,-0.0046,-0.008,0.0066,-0.0055,-0.0076
2/3/15,0.0359,-0.0118,-0.0122,0.0024,-0.0026,-0.0094
2/4/15,-0.0227,0.0015,0.0077,-0.0014,-0.001,0.0114
2/5/15,0.0284,-0.0089,-0.0069,-0.0019,0.0024,-0.0025
2/6/15,0.0053,0.0037,-0.0078,0.0031,0.0035,0.0108
2/9/15,0.0088,-0.0025,-0.0064,0.0021,0.0027,0.0002
2/10/15,-0.0282,0.0055,0.012,-0.0078,-0.0088,0.0126
2/11/15,-0.0078,0.0009,0.0045,-0.0018,0.0002,0.0118
2/12/15,0.0112,-0.0078,-0.0046,-0.0041,-0.0015,-0.0016
2/13/15,0.0225,-0.0112,-0.0133,-0.0027,0.003,0.0054
2/17/15,0.0151,-0.0015,0.0001,-0.0022,0.0024,-0.0007
2/18/15,-0.0111,0.0012,0.0066,-0.0069,0.0002,-0.0035
2/19/15,0.0018,0.0035,-0.0057,0.0002,0.0019,0.0096
2/20/15,-0.0145,-0.0016,0.0056,-0.0032,-0.0077,0.0095
2/23/15,-0.0074,0.0041,0.0093,-0.0016,-0.0023,-0.0028
2/24/15,0.0006,-0.0027,-0.0006,0.0018,0.002,0.0073
2/25/15,0.0129,-0.0055,-0.0103,-0.0036,0.0059,0.005
2/26/15,-0.0266,0.0034,0.0029,-0.0036,0.0066,0.014
2/27/15,-0.0061,0.0025,-0.0018,0.0033,-0.0023,-0.0062
3/2/15,-0.0175,0.0047,0.0033,-0.0064,0.0018,0.0095
3/3/15,0.0113,-0.0063,-0.004,0.005,-0.0012,-0.0073
3/4/15,0.002,-0.0014,0.0005,0.0003,0.0032,0.0002
3/5/15,-0.0074,0.0011,-0.0002,-0.0049,0.0024,0.006
3/6/15,-0.004,0.0022,0.001,0.0049,0.0067,0.0094
3/9/15,-0.0183,0.0113,0.0078,0.0001,-0.0032,-0.0007
3/10/15,-0.0096,0.0017,0.0045,-0.0027,0.0032,-0.0033
3/11/15,0.0085,-0.0093,-0.0004,-0.0024,0.0003,-0.0002
3/12/15,-0.0151,0.0042,0.0067,0.001,0.0013,-0.0013
3/13/15,-0.0095,0.0004,0.0072,0.0018,0.0033,0.0036
3/16/15,-0.015,0.005,0.0063,-0.0041,-0.0149,0.0066
3/17/15,0.0037,-0.0098,0.0023,0.0003,0.005,0.0028
3/18/15,0.0237,-0.0053,-0.0083,-0.0024,-0.0071,-0.0134
3/19/15,-0.0236,0.0017,0.0094,-0.0054,0.0089,0.0116
3/20/15,0.0067,0.0036,-0.0042,0.0023,-0.0078,-0.0083
3/23/15,0.0078,0.0007,-0.0049,0.0056,0.006,-0.0002
3/24/15,-0.0004,-0.0025,-0.0033,0.0007,0.0095,-0.0003
3/25/15,0.0219,0.001,-0.0116,0.012,-0.0061,-0.0211
3/26/15,0.0043,-0.0005,0,0.001,0.0017,0.0015
3/27/15,-0.0183,0.0016,0.0115,-0.0058,-0.002,0.0101
3/30/15,0.0041,-0.0019,0.0018,-0.0055,-0.0054,-0.005
3/31/15,0.0031,0.0009,-0.0024,0.0022,0.0024,-0.0084
4/2/15,0.0106,-0.0058,-0.0055,-0.0003,0.0002,-0.0063
4/6/15,0.0192,-0.0041,-0.0131,-0.0023,-0.006,-0.014
4/7/15,0.0092,-0.0014,-0.003,0.0005,0.0059,0.0108
4/8/15,-0.0163,-0.0004,0.0127,-0.0065,0.0013,0.014
4/9/15,0.0121,-0.0018,-0.008,-0.0001,-0.0036,0.0007
4/10/15,-0.0069,-0.0019,0.0031,-0.0036,0.0006,0.0028
4/13/15,0.0011,0.0001,0.0006,-0.0002,0.0074,0.0013
4/14/15,0.0202,-0.0048,-0.0116,0.0014,0.0002,-0.0132
4/15/15,0.0294,-0.0133,-0.0172,0.0019,0.0037,-0.0058
4/16/15,-0.0087,-0.0004,0.0057,-0.0013,0.0008,0.0057
4/17/15,-0.0064,0.003,0.0008,0.0031,-0.0024,-0.0078
4/20/15,-0.004,0.0022,0.0029,-0.0012,1.00E-04,0.0019
4/21/15,-0.0204,-0.0011,0.0127,-0.0018,0.0015,0.0193
4/22/15,0.0026,-0.0017,-0.0017,-0.0009,-0.0028,0.0019
4/23/15,0.0037,-0.0023,-0.0025,-0.0007,0.0035,-0.0035
4/24/15,-0.0086,0.0005,0.0038,0.0046,-0.0006,-0.0044
4/27/15,0.0069,0.0045,-0.0124,0.0069,-0.0077,-0.0048
4/28/15,0.0099,-0.0037,-0.0073,0.0075,0.0043,-0.0073
4/29/15,0.0182,-0.0072,-0.0125,0.0049,-0.005,-0.0051
4/30/15,0.0176,0.0008,-0.0115,0.0066,-0.0104,-0.014
5/4/15,0.0006,-0.0005,0.0024,0.0001,0.0022,0.0019
5/5/15,0.0005,0.0084,-0.0043,0.0068,0.001,0.0035
5/6/15,0.0001,0.0013,0.0044,-0.0015,0.0023,0.0023
5/7/15,-0.0134,-0.0011,0.0084,-0.0043,-0.0006,0.0136
5/8/15,0.0061,0.001,0.0017,-0.0027,-0.0068,0.0011
5/11/15,-0.0042,-0.0009,0.0054,-0.0002,0.0046,0.0102
5/12/15,0.0084,0.001,-0.0034,0.0025,0.0011,-0.0069
5/13/15,-0.0032,-0.001,-0.0007,0.0003,0.0003,0.0067
5/14/15,-0.0194,0.0061,0.0087,-0.0038,-0.0029,0.0038
5/15/15,0.0032,-0.0029,-0.0036,-0.0016,-0.0009,-0.0079
5/18/15,-0.0045,0.0023,0.0076,-0.0029,0.0005,0.0039
5/19/15,-0.0182,0.0084,0.0085,1.00E-04,-0.0041,0.0048
5/20/15,-0.0021,0.0001,-0.0019,0.0011,0.0017,0.0016
5/21/15,0.0142,-0.003,-0.0052,-1.00E-04,-0.0038,-0.0039
5/22/15,0.0019,-0.0035,0.003,-0.0011,-0.001,0.0037
5/26/15,-0.0135,0.0016,0.0039,0.001,0.0025,0.0019
5/27/15,-0.006,0.0005,0.008,-0.004,0.0003,0.0006
5/28/15,-0.0029,0.001,0.0023,0.0002,0.0025,0.0069
5/29/15,0.0012,-0.0034,0.0013,0.0005,0.0047,0.001
6/2/15,0.0208,-0.0059,-0.0085,0.0027,0.0063,0.001
6/3/15,-0.0052,0.0053,0.0029,-0.0062,0.0091,0.0144
6/4/15,-0.0057,0.0025,0.0016,-0.0006,0.003,0.0012
6/5/15,0.0052,-0.0073,-0.0021,-0.0033,0.0069,0.0126
6/8/15,-0.0065,0.0046,-0.0003,0.0005,0.0041,-0.0077
6/9/15,0.0052,0.0014,-0.0003,0.0031,-0.0027,-0.0018
6/10/15,0.0023,0.004,-0.0008,0.0021,-0.0003,0.0042
6/11/15,-0.01,0.0047,0.0042,-0.0026,-0.0034,-0.0008
6/12/15,-0.0046,0.0029,0.0009,-1.00E-04,0.0061,0.0027
6/15/15,-0.0052,0,0.003,0.001,0.003,0.0005
6/16/15,-0.002,0.0011,0.0012,0.0012,-0.0018,-0.0004
6/17/15,-0.004,-0.0015,0.002,-0.0053,-0.0042,-0.0023
6/18/15,-0.0143,0.0047,0.0082,-0.0063,-0.0013,0.0047
6/19/15,-0.001,-0.0015,0.0039,-0.0036,0.0007,0.003
6/22/15,0.0024,0.0014,0.0019,-0.0008,0.0011,0.0021
6/23/15,0.0109,-0.0057,-0.0028,0.002,0.0041,0.0018
6/24/15,-0.0059,0.0021,0.0001,0.0045,0.0006,-0.0027
6/25/15,-0.0101,0.003,0.0087,0.0008,0.0024,0.0037
6/26/15,-0.0041,0.005,0.0003,0.0042,-0.0058,-0.01
6/29/15,-0.0095,0.0075,0.003,0.0071,-0.0007,-0.0081
6/30/15,-0.0076,-0.0015,0.0068,-0.0073,0.002,0.0059
7/2/15,-0.0027,-0.0008,-0.0035,0.0001,-0.0049,-0.0027
7/6/15,-0.0181,0.0051,0.014,-0.0043,0.001,0.0021
7/7/15,0.0095,-0.0029,-0.0035,-0.0046,-0.0117,-0.0118
7/8/15,-0.0182,0.0122,0.0056,0.0032,-0.0013,-0.0032
7/9/15,0.0089,-0.0054,0.0002,-0.0011,0.004,0.0048
7/10/15,-0.0114,0,0.0108,-0.0056,0.0025,0.0112
7/13/15,0.0004,-0.0032,-0.0001,-0.0059,-0.0006,0.006
7/14/15,0.0094,-0.0074,-0.0028,-0.0023,0.0014,0.0009
7/15/15,-0.0203,0.0098,0.0129,-0.0007,-0.0051,0.0051
7/16/15,-0.01,0.002,0.0077,-0.0079,-0.0027,0.004
7/17/15,-0.0098,0.0019,-0.001,-0.0025,0.0001,0.0129
7/20/15,-0.0223,0.0114,0.0138,-0.0064,-0.0129,0.0061
7/21/15,0.0064,0.0024,-0.0039,0.0029,0.0034,0.0054
7/22/15,-0.01,0.0031,0.0108,-0.0035,-0.0027,-0.0004
7/23/15,0.0019,0.004,-0.0014,-0.0013,-0.0034,0.0086
7/24/15,-0.0149,0.0048,0.0105,0.0066,-0.0029,-0.002
7/27/15,-0.0106,0.0098,0.002,0.0004,-0.003,-0.0086
7/28/15,0.0152,-0.0097,-0.0091,-0.0048,-0.0096,0.0014
7/29/15,0.0085,0.0008,-0.0101,0.0057,-0.0042,-0.0142
7/30/15,-0.0044,0,0.002,-0.005,-0.0007,0.0053
7/31/15,-0.0161,0.0053,0.012,-0.0088,0.0046,0.0001
8/3/15,-0.0125,0.005,0.01,-0.0004,-0.0032,0.0005
8/4/15,0.0045,-0.0024,0.0029,0,-0.0015,0.006
8/5/15,-0.0144,0.0091,0.0084,-0.0038,-0.0031,0.0148
8/6/15,0.0288,0.0049,-0.0211,0.0181,0.0006,-0.0269
8/7/15,-0.0155,0.0147,0.0102,-0.0023,-0.0047,0.0063
8/10/15,0.0272,-0.0101,-0.02,0.0029,-0.0028,-0.0041
8/11/15,-0.0139,0.0089,0.0008,0.0063,0.0012,-0.0074
8/12/15,0.0099,-0.0072,-0.01,0.0023,0.0016,-0.0122
8/13/15,-0.0199,0.0098,0.0134,0.0003,-0.0024,0.0009
8/14/15,-0.0068,0.0009,0.0019,0.0033,-0.0012,-0.0029
8/17/15,-0.0017,-0.0064,0.0072,-0.0088,-0.0028,0.0023
8/18/15,-0.0039,0.0047,0.0021,0.0045,-0.0044,-0.0072
8/19/15,-0.0152,0.0093,0.012,0.0012,0.0008,0.0038
8/20/15,-0.0062,0.0135,-0.0041,0.0103,0.0025,-0.0181
8/21/15,-0.0034,-0.0015,-0.0013,0.0049,0.0195,-0.0011
8/24/15,-0.0034,0.0081,-0.0001,0.0075,0.0055,0.0059
8/25/15,0.0027,-0.0009,0.0094,-0.0049,0.0142,0.0158
8/26/15,-0.0067,0.006,0.0042,-0.0103,-0.019,0.0136
8/27/15,0.0337,-0.0229,-0.0206,0.002,-0.0059,-0.0068
8/28/15,0.0181,-0.0181,-0.0153,0.0008,0.0113,-0.0023
8/31/15,0.0188,-0.0054,-0.018,0.0179,0.016,-0.0096
9/2/15,-0.0051,0.0007,0.0101,-0.0116,-0.0085,0.0082
9/3/15,0.0073,-0.0024,-0.0072,0.0054,-0.004,-0.0056
9/4/15,-0.0053,-0.0005,0.007,-0.0006,0.0132,0.0051
9/8/15,-0.0034,-0.0014,0.0088,-0.0122,-0.0123,0.0107
9/9/15,-0.0072,0.0082,0.0029,0.0016,0.0058,0.0014
9/10/15,-0.0014,0.0015,0.003,-0.0029,0.0003,0.0044
9/11/15,-0.016,0.0059,0.0126,-0.0063,-0.0022,-0.0003
9/14/15,-0.0041,0.0021,0.0053,-0.0013,-0.0007,-0.0013
9/15/15,0.0049,-0.0032,-0.004,0.0008,-0.0036,-0.0007
9/16/15,0.0267,-0.0104,-0.017,0.005,-0.0023,-0.0121
9/17/15,-0.007,-0.005,0.011,-0.0094,0.0077,-0.0025
9/18/15,-0.0203,0.0057,0.0123,0.0024,0.0261,0.0022
9/21/15,-0.0044,0.0154,-0.0009,0.0082,-0.0122,-0.0154
9/22/15,-0.0082,0.0103,0.0041,0.0034,0.0005,-0.0023
9/23/15,-0.0225,0.0184,0.0199,-0.0029,-0.0018,-0.0024
9/24/15,0.0081,-0.0036,-0.0056,0.0086,0.0031,-0.0006
9/25/15,-0.0008,0.0149,-0.0051,0.0117,-0.0201,-0.0144
9/28/15,-0.0167,0.0259,-0.0028,0.0184,0.0015,-0.006
9/29/15,-0.0008,0.0124,-0.0043,0.0095,-0.01,-0.0032
9/30/15,0.0045,-0.008,0.0026,-0.0093,-0.0094,0.0068
10/2/15,0.0368,-0.0286,-0.0218,-0.0094,-0.0009,0.0003
10/5/15,0.0321,-0.0147,-0.0197,0.0048,0.0056,-0.0137
10/6/15,0.0373,-0.0139,-0.0306,0.0166,0.0079,-0.0182
10/7/15,0.0105,-0.0089,-0.0034,-0.0061,0.0018,0.0036
10/8/15,0.0208,-0.0068,-0.0161,0.0083,0.0024,-0.0194
10/9/15,-0.0115,0.001,0.0042,-0.0079,0.0039,0.0106
10/13/15,-0.0031,0.0031,-0.0017,0.0073,-0.0006,-0.0015
10/14/15,0.0172,-0.0139,-0.0077,-0.001,-0.0029,0.0027
10/15/15,0.0065,-0.0074,0.0066,-0.0074,0.0098,0.007
10/16/15,-0.0167,0.008,0.0077,-0.0018,-0.0051,0.0016
10/19/15,-0.0207,0.0122,0.0134,-0.0052,-0.0013,0.0018
10/20/15,0.0074,0.0057,-0.0103,0.0098,-0.0007,-0.0094
10/21/15,-0.0207,0.0203,0.0043,0.0011,-0.0051,0.0002
10/22/15,-0.0001,0.0087,-0.0067,0.003,-0.0083,0.0079
10/23/15,0.0096,-0.0032,0.0089,-0.0044,0.001,0.015
10/26/15,-0.0256,0.0094,0.0174,-0.0038,-0.007,0.0086
10/27/15,-0.0229,0.0097,0.017,-0.0074,-0.0115,0.0149
10/28/15,0.0225,-0.0149,-0.0071,-0.0017,0.0111,0.0074
10/29/15,0.0005,0.0005,-0.0051,0.0014,-0.0062,-0.0076
10/30/15,0.013,-0.0017,-0.0102,-0.0034,-0.0037,-0.0066
11/2/15,0.0191,-0.0155,-0.01,-0.005,0.0104,0.0064
11/3/15,0.0121,-0.0115,-0.015,0.0017,0.0055,0.0066
11/4/15,-0.0067,0.0043,0.0076,-0.0018,0.0035,-0.0008
11/5/15,-0.0056,0.0095,0.0108,0.0062,-0.0029,-0.0116
11/6/15,0.0084,-0.0001,0.0033,-0.0017,0.0062,0.026
11/9/15,-0.0045,0.003,0.0032,-0.0008,-0.0013,0.0022
11/10/15,-0.0068,0.0098,0.0085,0.0015,-0.0075,-0.0087
11/12/15,-0.0134,0.0058,0.0069,0.0036,-0.0009,0.0043
11/13/15,0.012,-0.0112,-0.006,0.0045,0.003,-0.0067
11/16/15,0.0136,0.0018,-0.0104,0.002,-0.0129,-0.0108
11/17/15,-0.02,0.015,0.0088,-0.0039,-0.003,0.0112
11/18/15,0.0084,-0.0044,-0.0047,-0.0072,-0.0088,0.0042
11/19/15,-0.019,0.0036,0.002,-0.0001,0.001,0.0004
11/20/15,-0.0163,0.0116,0.009,-0.0039,0.0024,0.0056
11/23/15,0.0025,-0.0066,0.0008,-0.0039,0.0052,0.0019
11/24/15,0.0258,-0.0164,-0.0134,0.0039,0.0048,-0.0031
11/25/15,-0.0015,0.0014,0.0001,-0.0073,0.009,0.007
11/27/15,-0.0219,0.0066,0.0078,-0.003,0.0062,0.005
11/30/15,0.0159,-0.0023,-0.0064,0.0069,0.0061,-0.0063
12/2/15,-0.0091,0.0103,0.0098,-0.0033,0.0034,0.0175
12/3/15,0.0048,-0.0001,-0.0008,0.0119,0.0042,-0.0039
12/4/15,-0.0314,0.0187,0.0204,-0.0104,-0.0144,0.0156
12/7/15,-0.0323,0.0262,0.0072,-0.0049,-0.0124,0.0042
12/8/15,-0.0063,0.001,0.0109,-0.0058,0.0035,0.0007
12/9/15,0.0191,-0.0193,-0.0147,0.0052,-0.0005,-0.0146
12/10/15,0.0165,-0.0058,-0.0055,-0.0024,0.0025,0.0054
12/11/15,-0.0258,0.0158,0.0042,0.006,-0.0009,-0.0042
12/14/15,-0.0179,0.0107,0.0146,-0.0014,-0.0107,0.003
12/15/15,0.0114,-0.0158,0.0004,-0.0026,-0.0029,0.002
12/16/15,0.0008,-0.0142,-0.0018,-0.0132,-0.001,0.0042
12/17/15,-0.0146,0.0088,0.0072,-0.0017,0.0128,0.0004
12/18/15,0.0106,-0.0048,-0.0078,0.0051,0.0127,-0.0013
12/21/15,0.0033,0.0008,-0.0006,-0.0064,-0.0032,0.004
12/22/15,0.001,0.0081,-0.0108,0.0023,-0.0042,-0.0031
12/23/15,0.0338,-0.0221,-0.0188,0.0047,-0.0015,-0.0166
12/24/15,-0.0005,-0.0023,0.0008,0.0011,0.0037,0.004
12/28/15,-0.03,0.0196,0.014,-0.0055,-0.0065,0.0026
12/29/15,-0.0015,0.001,0.0024,-0.0033,-0.0019,-0.0009
